Country/Region,Date,Confirmed,Deaths,Recovered,Active,New cases,New deaths,New recovered
Sri Lanka,2020-05-24,1141,9,674,458,52,0,14
Sudan,2020-05-24,3820,165,458,3197,192,19,34
Suriname,2020-05-24,11,1,9,1,0,0,0
Sweden,2020-05-24,33459,3998,0,29461,271,6,0
Switzerland,2020-05-24,30736,1906,28100,730,11,1,100
Syria,2020-05-24,86,4,0,82,16,0,0
Taiwan*,2020-05-24,441,7,414,20,0,0,3
Tajikistan,2020-05-24,2929,46,1301,1582,191,2,78
Tanzania,2020-05-24,509,21,183,305,0,0,0
Thailand,2020-05-24,3040,56,2921,63,0,0,5
Timor-Leste,2020-05-24,24,0,0,24,0,0,0
Togo,2020-05-24,381,12,141,228,8,0,8
Trinidad and Tobago,2020-05-24,116,8,108,0,0,0,0
Tunisia,2020-05-24,1051,48,917,86,3,0,3
Turkey,2020-05-24,156827,4340,118694,33793,1141,32,1092
US,2020-05-24,1651289,98754,366736,1185799,20813,608,5497
Uganda,2020-05-24,198,0,68,130,0,0,0
Ukraine,2020-05-24,20986,617,7108,13261,406,12,179
United Arab Emirates,2020-05-24,29485,245,15056,14184,781,1,561
United Kingdom,2020-05-24,247037,37257,1151,208629,1355,441,2
Uruguay,2020-05-24,769,22,618,129,5,0,2
Uzbekistan,2020-05-24,3164,13,2565,586,49,0,33
Venezuela,2020-05-24,1121,10,262,849,111,0,0
Vietnam,2020-05-24,325,0,267,58,0,0,0
West Bank and Gaza,2020-05-24,423,3,357,63,0,0,9
Western Sahara,2020-05-24,9,0,6,3,3,0,0
Yemen,2020-05-24,222,42,10,170,10,3,-1
Zambia,2020-05-24,920,7,336,577,0,0,0
Zimbabwe,2020-05-24,56,4,25,27,0,0,7
Afghanistan,2020-05-25,11173,219,1097,9857,591,1,22
Albania,2020-05-25,1004,32,795,177,6,0,6
Algeria,2020-05-25,8503,609,4747,3147,197,9,-37
Andorra,2020-05-25,763,51,663,49,1,0,10
Angola,2020-05-25,70,4,18,48,1,0,0
Antigua and Barbuda,2020-05-25,25,3,19,3,0,0,0
Argentina,2020-05-25,12628,467,3999,8162,552,15,267
Armenia,2020-05-25,7113,87,3145,3881,452,6,81
Australia,2020-05-25,7126,102,6552,472,12,0,21
Austria,2020-05-25,16539,641,15138,760,36,1,75
Azerbaijan,2020-05-25,4271,51,2741,1479,149,2,134
Bahamas,2020-05-25,100,11,46,43,0,0,1
Bahrain,2020-05-25,9171,14,4753,4404,33,0,166
Bangladesh,2020-05-25,35585,501,7334,27750,1975,21,433
Barbados,2020-05-25,92,7,71,14,0,0,1
Belarus,2020-05-25,37144,204,14449,22491,946,5,294
Belgium,2020-05-25,57342,9312,15297,32733,250,32,25
Belize,2020-05-25,18,2,16,0,0,0,0
Benin,2020-05-25,191,3,84,104,0,0,2
Bhutan,2020-05-25,27,0,6,21,3,0,0
Bolivia,2020-05-25,6660,261,647,5752,397,11,18
Bosnia and Herzegovina,2020-05-25,2406,146,1696,564,5,2,16
Botswana,2020-05-25,35,1,19,15,0,0,0
Brazil,2020-05-25,374898,23473,153833,197592,11687,807,3922
Brunei,2020-05-25,141,1,137,3,0,0,0
Bulgaria,2020-05-25,2433,130,862,1441,6,0,22
Burkina Faso,2020-05-25,832,52,672,108,18,0,0
Burma,2020-05-25,203,6,123,74,2,0,1
Burundi,2020-05-25,42,1,20,21,0,0,0
Cabo Verde,2020-05-25,390,3,155,232,10,0,0
Cambodia,2020-05-25,124,0,122,2,0,0,0
Cameroon,2020-05-25,4890,165,1865,2860,0,0,0
Canada,2020-05-25,87105,6654,0,80451,1013,121,0
Central African Republic,2020-05-25,652,1,22,629,48,0,0
Chad,2020-05-25,687,61,244,382,12,1,29
Chile,2020-05-25,88891,761,29302,58828,4895,43,1154
China,2020-05-25,84102,4638,77776,1688,7,0,9
Colombia,2020-05-25,21981,750,5265,15966,806,23,249
Comoros,2020-05-25,87,1,21,65,0,0,0
Congo (Brazzaville),2020-05-25,487,16,147,324,0,0,0
Congo (Kinshasa),2020-05-25,2297,67,337,1893,156,4,20
Costa Rica,2020-05-25,951,10,628,313,21,0,8
Cote d'Ivoire,2020-05-25,2423,30,1257,1136,47,0,38
Croatia,2020-05-25,2244,100,2035,109,0,1,8
Cuba,2020-05-25,1947,82,1704,161,6,0,15
Cyprus,2020-05-25,937,17,594,326,2,0,0
Czechia,2020-05-25,9002,317,6182,2503,47,2,104
Denmark,2020-05-25,11574,563,10151,860,27,1,64
Djibouti,2020-05-25,2468,14,1079,1375,198,4,15
Dominica,2020-05-25,16,0,16,0,0,0,0
Dominican Republic,2020-05-25,15073,460,8285,6328,272,2,152
Ecuador,2020-05-25,37355,3203,18003,16149,599,95,14443
Egypt,2020-05-25,17967,783,4900,12284,702,19,93
El Salvador,2020-05-25,1983,35,772,1176,68,0,139
Equatorial Guinea,2020-05-25,1043,12,165,866,83,1,0
Eritrea,2020-05-25,39,0,39,0,0,0,0
Estonia,2020-05-25,1824,65,1538,221,1,1,6
Eswatini,2020-05-25,256,2,158,96,6,0,2
Ethiopia,2020-05-25,655,5,159,491,73,0,7
Fiji,2020-05-25,18,0,15,3,0,0,0
Finland,2020-05-25,6599,308,5100,1191,20,1,300
France,2020-05-25,183067,28460,65317,89290,358,90,582
Gabon,2020-05-25,2135,14,562,1559,201,2,103
Gambia,2020-05-25,25,1,17,7,0,0,4
Georgia,2020-05-25,731,12,526,193,1,0,4
Germany,2020-05-25,180600,8309,161199,11092,272,26,918
Ghana,2020-05-25,6808,32,2070,4706,125,0,72
Greece,2020-05-25,2882,172,1374,1336,4,1,0
Greenland,2020-05-25,12,0,11,1,0,0,0
Grenada,2020-05-25,23,0,18,5,1,0,1
Guatemala,2020-05-25,3760,59,274,3427,336,1,16
Guinea,2020-05-25,3275,20,1673,1582,0,0,0
Guinea-Bissau,2020-05-25,1178,7,42,1129,64,1,0
Guyana,2020-05-25,137,11,62,64,2,1,0
Haiti,2020-05-25,958,27,22,909,93,1,0
Holy See,2020-05-25,12,0,2,10,0,0,0
Honduras,2020-05-25,4189,182,473,3534,239,2,5
Hungary,2020-05-25,3756,491,1711,1554,15,5,21
Iceland,2020-05-25,1804,10,1791,3,0,0,0
India,2020-05-25,144950,4172,60706,80072,6414,148,3014
Indonesia,2020-05-25,22750,1391,5642,15717,479,19,240
Iran,2020-05-25,137724,7451,107713,22560,2023,34,1912
Iraq,2020-05-25,4632,163,2811,1658,163,3,73
Ireland,2020-05-25,24698,1606,21060,2032,59,-2,0
Israel,2020-05-25,16734,281,14307,2146,17,2,154
Italy,2020-05-25,230158,32877,141981,55300,300,92,1502
Jamaica,2020-05-25,556,9,238,309,4,0,27
Japan,2020-05-25,16472,857,13612,2003,21,5,199
Jordan,2020-05-25,711,9,479,223,3,0,8
Kazakhstan,2020-05-25,8969,35,4515,4419,438,0,163
Kenya,2020-05-25,1286,52,402,832,72,1,19
Kosovo,2020-05-25,1038,30,791,217,6,1,6
Kuwait,2020-05-25,21967,165,6621,15181,665,9,504
Kyrgyzstan,2020-05-25,1433,16,992,425,30,2,12
Laos,2020-05-25,19,0,14,5,0,0,0
Latvia,2020-05-25,1049,22,712,315,2,0,0
Lebanon,2020-05-25,1119,26,688,405,5,0,0
Lesotho,2020-05-25,2,0,0,2,0,0,0
Liberia,2020-05-25,265,26,141,98,0,0,2
Libya,2020-05-25,75,3,40,32,0,0,1
Liechtenstein,2020-05-25,82,1,81,0,0,0,0
Lithuania,2020-05-25,1635,63,1138,434,12,0,0
Luxembourg,2020-05-25,3993,110,3781,102,1,0,14
Madagascar,2020-05-25,542,2,147,393,15,0,5
Malawi,2020-05-25,101,4,33,64,18,0,0
Malaysia,2020-05-25,7417,115,5979,1323,172,0,34
Maldives,2020-05-25,1395,4,155,1236,24,0,11
Mali,2020-05-25,1059,67,604,388,29,2,7
Malta,2020-05-25,611,6,485,120,1,0,9
Mauritania,2020-05-25,262,9,15,238,25,3,0
Mauritius,2020-05-25,334,10,322,2,0,0,0
Mexico,2020-05-25,71105,7633,49452,14020,2485,239,2473
Moldova,2020-05-25,7147,261,3802,3084,54,11,89
Monaco,2020-05-25,98,4,90,4,0,0,0
Mongolia,2020-05-25,141,0,33,108,0,0,1
Montenegro,2020-05-25,324,9,315,0,0,0,0
Morocco,2020-05-25,7532,200,4774,2558,99,1,71
Mozambique,2020-05-25,209,1,0,208,15,1,0
Namibia,2020-05-25,21,0,14,7,0,0,0
Nepal,2020-05-25,682,4,112,566,79,1,25
Netherlands,2020-05-25,45641,5849,168,39624,210,8,0
New Zealand,2020-05-25,1504,21,1461,22,0,0,5
Nicaragua,2020-05-25,279,17,199,63,0,0,0
Niger,2020-05-25,951,62,786,103,6,1,3
Nigeria,2020-05-25,8068,233,2311,5524,229,7,48
North Macedonia,2020-05-25,1999,113,1439,447,21,0,17
Norway,2020-05-25,8364,235,7727,402,12,0,0
Oman,2020-05-25,7770,37,1933,5800,0,0,0
Pakistan,2020-05-25,57705,1197,18314,38194,1356,30,832
Panama,2020-05-25,11183,310,6279,4594,257,4,0
Papua New Guinea,2020-05-25,8,0,8,0,0,0,0
Paraguay,2020-05-25,865,11,344,510,3,0,37
Peru,2020-05-25,123979,3629,50949,69401,4020,173,1154
Philippines,2020-05-25,14319,873,3323,10123,284,5,74
Poland,2020-05-25,21631,1007,9276,11348,305,11,82
Portugal,2020-05-25,30788,1330,17822,11636,165,14,273
Qatar,2020-05-25,45465,26,10363,35076,1751,3,1193
Romania,2020-05-25,18283,1205,11630,5448,213,20,231
Russia,2020-05-25,353427,3633,118798,230996,8946,92,5499
Rwanda,2020-05-25,336,0,238,98,9,0,1
Saint Kitts and Nevis,2020-05-25,15,0,15,0,0,0,0
Saint Lucia,2020-05-25,18,0,18,0,0,0,0
Saint Vincent and the Grenadines,2020-05-25,18,0,14,4,0,0,0
San Marino,2020-05-25,666,42,270,354,1,0,4
Sao Tome and Principe,2020-05-25,299,11,4,284,48,3,0
Saudi Arabia,2020-05-25,74795,399,45668,28728,2235,9,2148
Senegal,2020-05-25,3130,35,1515,1580,83,0,59
Serbia,2020-05-25,11193,239,5920,5034,34,1,63
Seychelles,2020-05-25,11,0,11,0,0,0,0
Sierra Leone,2020-05-25,735,42,293,400,28,2,52
Singapore,2020-05-25,31960,23,15738,16199,344,0,862
Slovakia,2020-05-25,1511,28,1307,176,2,0,6
Slovenia,2020-05-25,1469,107,1346,16,1,0,6
Somalia,2020-05-25,1689,66,235,1388,95,5,31
South Africa,2020-05-25,23615,481,11917,11217,1032,52,817
South Korea,2020-05-25,11225,269,10275,681,19,2,49
South Sudan,2020-05-25,806,8,6,792,151,0,0
Spain,2020-05-25,235400,26834,150376,58190,0,-1918,0
Sri Lanka,2020-05-25,1182,10,695,477,41,1,21
Sudan,2020-05-25,3976,170,503,3303,156,5,45
Suriname,2020-05-25,11,1,9,1,0,0,0
Sweden,2020-05-25,33843,4029,0,29814,384,31,0
Switzerland,2020-05-25,30746,1913,28200,633,10,7,100
Syria,2020-05-25,106,4,0,102,20,0,0
Taiwan*,2020-05-25,441,7,415,19,0,0,1
Tajikistan,2020-05-25,3100,46,1395,1659,171,0,94
Tanzania,2020-05-25,509,21,183,305,0,0,0
Thailand,2020-05-25,3042,57,2928,57,2,1,7
Timor-Leste,2020-05-25,24,0,0,24,0,0,0
Togo,2020-05-25,386,13,161,212,5,1,20
Trinidad and Tobago,2020-05-25,116,8,108,0,0,0,0
Tunisia,2020-05-25,1051,48,919,84,0,0,2
Turkey,2020-05-25,157814,4369,120015,33430,987,29,1321
US,2020-05-25,1670280,99267,379157,1191856,18991,513,12421
Uganda,2020-05-25,222,0,69,153,24,0,1
Ukraine,2020-05-25,21245,623,7234,13388,259,6,126
United Arab Emirates,2020-05-25,30307,248,15657,14402,822,3,601
United Kingdom,2020-05-25,248650,37379,1161,210110,1613,122,10
Uruguay,2020-05-25,787,22,629,136,18,0,11
Uzbekistan,2020-05-25,3189,13,2607,569,25,0,42
Venezuela,2020-05-25,1177,10,302,865,56,0,40
Vietnam,2020-05-25,326,0,272,54,1,0,5
West Bank and Gaza,2020-05-25,423,3,357,63,0,0,0
Western Sahara,2020-05-25,9,0,6,3,0,0,0
Yemen,2020-05-25,233,44,10,179,11,2,0
Zambia,2020-05-25,920,7,336,577,0,0,0
Zimbabwe,2020-05-25,56,4,25,27,0,0,0
Afghanistan,2020-05-26,11831,220,1128,10483,658,1,31
Albania,2020-05-26,1029,33,803,193,25,1,8
Algeria,2020-05-26,8697,617,4918,3162,194,8,171
Andorra,2020-05-26,763,51,676,36,0,0,13
Angola,2020-05-26,70,4,18,48,0,0,0
Antigua and Barbuda,2020-05-26,25,3,19,3,0,0,0
Argentina,2020-05-26,13228,484,4167,8577,600,17,168
Armenia,2020-05-26,7402,91,3220,4091,289,4,75
Australia,2020-05-26,7139,103,6560,476,13,1,8
Austria,2020-05-26,16557,643,15182,732,18,2,44
Azerbaijan,2020-05-26,4403,52,2819,1532,132,1,78
Bahamas,2020-05-26,100,11,46,43,0,0,0
Bahrain,2020-05-26,9366,14,4938,4414,195,0,185
Bangladesh,2020-05-26,36751,522,7579,28650,1166,21,245
Barbados,2020-05-26,92,7,71,14,0,0,0
Belarus,2020-05-26,38059,208,15086,22765,915,4,637
Belgium,2020-05-26,57455,9334,15320,32801,113,22,23
Belize,2020-05-26,18,2,16,0,0,0,0
Benin,2020-05-26,208,3,118,87,17,0,34
Bhutan,2020-05-26,27,0,6,21,0,0,0
Bolivia,2020-05-26,7136,274,677,6185,476,13,30
Bosnia and Herzegovina,2020-05-26,2416,149,1721,546,10,3,25
Botswana,2020-05-26,35,1,20,14,0,0,1
Brazil,2020-05-26,391222,24512,158593,208117,16324,1039,4760
Brunei,2020-05-26,141,1,137,3,0,0,0
Bulgaria,2020-05-26,2443,130,880,1433,10,0,18
Burkina Faso,2020-05-26,832,52,672,108,0,0,0
Burma,2020-05-26,206,6,124,76,3,0,1
Burundi,2020-05-26,42,1,20,21,0,0,0
Cabo Verde,2020-05-26,390,4,155,231,0,1,0
Cambodia,2020-05-26,124,0,122,2,0,0,0
Cameroon,2020-05-26,5436,175,1996,3265,546,10,131
Canada,2020-05-26,88076,6752,0,81324,971,98,0
Central African Republic,2020-05-26,671,1,22,648,19,0,0
Chad,2020-05-26,700,62,303,335,13,1,59
Chile,2020-05-26,92855,806,30915,61134,3964,45,1613
China,2020-05-26,84103,4638,77782,1683,1,0,6
Colombia,2020-05-26,23003,776,5511,16716,1022,26,246
Comoros,2020-05-26,87,1,21,65,0,0,0
Congo (Brazzaville),2020-05-26,487,16,147,324,0,0,0
Congo (Kinshasa),2020-05-26,2403,68,340,1995,106,1,3
Costa Rica,2020-05-26,956,10,634,312,5,0,6
Cote d'Ivoire,2020-05-26,2477,30,1286,1161,54,0,29
Croatia,2020-05-26,2244,101,2046,97,0,1,11
Cuba,2020-05-26,1963,82,1709,172,16,0,5
Cyprus,2020-05-26,939,17,594,328,2,0,0
Czechia,2020-05-26,9050,317,6270,2463,48,0,88
Denmark,2020-05-26,11615,563,10231,821,41,0,80
Djibouti,2020-05-26,2468,14,1079,1375,0,0,0
Dominica,2020-05-26,16,0,16,0,0,0,0
Dominican Republic,2020-05-26,15264,468,8534,6262,191,8,249
Ecuador,2020-05-26,37355,3203,18003,16149,0,0,0
Egypt,2020-05-26,18756,797,5027,12932,789,14,127
El Salvador,2020-05-26,2042,36,787,1219,59,1,15
Equatorial Guinea,2020-05-26,1043,12,165,866,0,0,0
Eritrea,2020-05-26,39,0,39,0,0,0,0
Estonia,2020-05-26,1834,65,1552,217,10,0,14
Eswatini,2020-05-26,261,2,164,95,5,0,6
Ethiopia,2020-05-26,701,6,167,528,46,1,8
Fiji,2020-05-26,18,0,15,3,0,0,0
Finland,2020-05-26,6628,312,5100,1216,29,4,0
France,2020-05-26,182847,28533,65997,88317,0,73,680
Gabon,2020-05-26,2238,14,593,1631,103,0,31
Gambia,2020-05-26,25,1,18,6,0,0,1
Georgia,2020-05-26,732,12,537,183,1,0,11
Germany,2020-05-26,181200,8372,161967,10861,600,63,768
Ghana,2020-05-26,7117,34,2317,4766,309,2,247
Greece,2020-05-26,2892,173,1374,1345,10,1,0
Greenland,2020-05-26,12,0,11,1,0,0,0
Grenada,2020-05-26,23,0,18,5,0,0,0
Guatemala,2020-05-26,3954,63,289,3602,194,4,15
Guinea,2020-05-26,3275,20,1673,1582,0,0,0
Guinea-Bissau,2020-05-26,1178,7,42,1129,0,0,0
Guyana,2020-05-26,139,11,62,66,2,0,0
Haiti,2020-05-26,1174,33,22,1119,216,6,0
Holy See,2020-05-26,12,0,2,10,0,0,0
Honduras,2020-05-26,4401,188,493,3720,212,6,20
Hungary,2020-05-26,3771,499,1836,1436,15,8,125
Iceland,2020-05-26,1804,10,1792,2,0,0,1
India,2020-05-26,150793,4344,64277,82172,5843,172,3571
Indonesia,2020-05-26,23165,1418,5877,15870,415,27,235
Iran,2020-05-26,139511,7508,109437,22566,1787,57,1724
Iraq,2020-05-26,4848,169,2852,1827,216,6,41
Ireland,2020-05-26,24735,1615,21060,2060,37,9,0
Israel,2020-05-26,16757,281,14457,2019,23,0,150
Italy,2020-05-26,230555,32955,144658,52942,397,78,2677
Jamaica,2020-05-26,564,9,267,288,8,0,29
Japan,2020-05-26,16502,863,13810,1829,30,6,198
Jordan,2020-05-26,718,9,586,123,7,0,107
Kazakhstan,2020-05-26,8969,37,4613,4319,0,2,98
Kenya,2020-05-26,1348,52,405,891,62,0,3
Kosovo,2020-05-26,1038,30,791,217,0,0,0
Kuwait,2020-05-26,22575,172,7306,15097,608,7,685
Kyrgyzstan,2020-05-26,1468,16,1015,437,35,0,23
Laos,2020-05-26,19,0,14,5,0,0,0
Latvia,2020-05-26,1053,22,741,290,4,0,29
Lebanon,2020-05-26,1140,26,689,425,21,0,1
Lesotho,2020-05-26,2,0,0,2,0,0,0
Liberia,2020-05-26,266,26,144,96,1,0,3
Libya,2020-05-26,77,3,40,34,2,0,0
Liechtenstein,2020-05-26,82,1,81,0,0,0,0
Lithuania,2020-05-26,1639,65,1165,409,4,2,27
Luxembourg,2020-05-26,3995,110,3783,102,2,0,2
Madagascar,2020-05-26,586,2,147,437,44,0,0
Malawi,2020-05-26,101,4,37,60,0,0,4
Malaysia,2020-05-26,7604,115,6041,1448,187,0,62
Maldives,2020-05-26,1438,5,197,1236,43,1,42
Mali,2020-05-26,1077,70,617,390,18,3,13
Malta,2020-05-26,611,6,485,120,0,0,0
Mauritania,2020-05-26,268,13,15,240,6,4,0
Mauritius,2020-05-26,334,10,322,2,0,0,0
Mexico,2020-05-26,74560,8134,51708,14718,3455,501,2256
Moldova,2020-05-26,7305,267,3884,3154,158,6,82
Monaco,2020-05-26,98,4,90,4,0,0,0
Mongolia,2020-05-26,141,0,37,104,0,0,4
Montenegro,2020-05-26,324,9,315,0,0,0,0
Morocco,2020-05-26,7577,202,4881,2494,45,2,107
Mozambique,2020-05-26,213,1,0,212,4,0,0
Namibia,2020-05-26,21,0,14,7,0,0,0
Nepal,2020-05-26,772,4,155,613,90,0,43
Netherlands,2020-05-26,45774,5875,168,39731,133,26,0
New Zealand,2020-05-26,1504,21,1462,21,0,0,1
Nicaragua,2020-05-26,759,35,370,354,480,18,171
Niger,2020-05-26,952,63,796,93,1,1,10
Nigeria,2020-05-26,8344,249,2385,5710,276,16,74
North Macedonia,2020-05-26,2014,116,1453,445,15,3,14
Norway,2020-05-26,8383,235,7727,421,19,0,0
Oman,2020-05-26,8118,37,2067,6014,348,0,134
Pakistan,2020-05-26,59151,1225,19142,38784,1446,28,828
Panama,2020-05-26,11447,313,6379,4755,264,3,100
Papua New Guinea,2020-05-26,8,0,8,0,0,0,0
Paraguay,2020-05-26,877,11,382,484,12,0,38
Peru,2020-05-26,129751,3788,52906,73057,5772,159,1957
Philippines,2020-05-26,14669,886,3412,10371,350,13,89
Poland,2020-05-26,22074,1024,10020,11030,443,17,744
Portugal,2020-05-26,31007,1342,18096,11569,219,12,274
Qatar,2020-05-26,47207,28,11844,35335,1742,2,1481
Romania,2020-05-26,18429,1216,11874,5339,146,11,244
Russia,2020-05-26,362342,3807,131129,227406,8915,174,12331
Rwanda,2020-05-26,339,0,244,95,3,0,6
Saint Kitts and Nevis,2020-05-26,15,0,15,0,0,0,0
Saint Lucia,2020-05-26,18,0,18,0,0,0,0
Saint Vincent and the Grenadines,2020-05-26,18,0,14,4,0,0,0
San Marino,2020-05-26,666,42,275,349,0,0,5
Sao Tome and Principe,2020-05-26,441,12,68,361,142,1,64
Saudi Arabia,2020-05-26,76726,411,48450,27865,1931,12,2782
Senegal,2020-05-26,3161,36,1565,1560,31,1,50
Serbia,2020-05-26,11227,239,6067,4921,34,0,147
Seychelles,2020-05-26,11,0,11,0,0,0,0
Sierra Leone,2020-05-26,754,44,297,413,19,2,4
Singapore,2020-05-26,32343,23,16444,15876,383,0,706
Slovakia,2020-05-26,1513,28,1322,163,2,0,15
Slovenia,2020-05-26,1469,108,1346,15,0,1,0
Somalia,2020-05-26,1711,67,253,1391,22,1,18
South Africa,2020-05-26,24264,524,12741,10999,649,43,824
South Korea,2020-05-26,11265,269,10295,701,40,0,20
South Sudan,2020-05-26,806,8,6,792,0,0,0
Spain,2020-05-26,236259,27117,150376,58766,859,283,0
Sri Lanka,2020-05-26,1319,10,712,597,137,0,17
Sudan,2020-05-26,3976,170,503,3303,0,0,0
Suriname,2020-05-26,11,1,9,1,0,0,0
Sweden,2020-05-26,34440,4125,0,30315,597,96,0
Switzerland,2020-05-26,30761,1915,28200,646,15,2,0
Syria,2020-05-26,121,4,0,117,15,0,0
Taiwan*,2020-05-26,441,7,416,18,0,0,1
Tajikistan,2020-05-26,3266,47,1417,1802,166,1,22
Tanzania,2020-05-26,509,21,183,305,0,0,0
Thailand,2020-05-26,3045,57,2929,59,3,0,1
Timor-Leste,2020-05-26,24,0,0,24,0,0,0
Togo,2020-05-26,391,13,177,201,5,0,16
Trinidad and Tobago,2020-05-26,116,8,108,0,0,0,0
Tunisia,2020-05-26,1051,48,929,74,0,0,10
Turkey,2020-05-26,158762,4397,121507,32858,948,28,1492
US,2020-05-26,1689163,99952,384902,1204309,18883,685,5745
Uganda,2020-05-26,253,0,69,184,31,0,0
Ukraine,2020-05-26,21584,644,7575,13365,339,21,341
United Arab Emirates,2020-05-26,31086,253,15982,14851,779,5,325
United Kingdom,2020-05-26,250309,37515,1161,211633,1659,136,0
Uruguay,2020-05-26,789,22,638,129,2,0,9
Uzbekistan,2020-05-26,3290,14,2636,640,101,1,29
Venezuela,2020-05-26,1211,11,302,898,34,1,0
Vietnam,2020-05-26,327,0,272,55,1,0,0
West Bank and Gaza,2020-05-26,429,3,365,61,6,0,8
Western Sahara,2020-05-26,9,1,6,2,0,1,0
Yemen,2020-05-26,249,49,10,190,16,5,0
Zambia,2020-05-26,920,7,336,577,0,0,0
Zimbabwe,2020-05-26,56,4,25,27,0,0,0
Afghanistan,2020-05-27,12456,227,1138,11091,625,7,10
Albania,2020-05-27,1050,33,812,205,21,0,9
Algeria,2020-05-27,8857,623,5129,3105,160,6,211
Andorra,2020-05-27,763,51,676,36,0,0,0
Angola,2020-05-27,71,4,18,49,1,0,0
Antigua and Barbuda,2020-05-27,25,3,19,3,0,0,0
Argentina,2020-05-27,13933,500,4349,9084,705,16,182
Armenia,2020-05-27,7774,98,3255,4421,372,7,35
Australia,2020-05-27,7150,103,6579,468,11,0,19
Austria,2020-05-27,16591,645,15228,718,34,2,46
Azerbaijan,2020-05-27,4568,54,2897,1617,165,2,78
Bahamas,2020-05-27,100,11,46,43,0,0,0
Bahrain,2020-05-27,9692,15,5152,4525,326,1,214
Bangladesh,2020-05-27,38292,544,7925,29823,1541,22,346
Barbados,2020-05-27,92,7,76,9,0,0,5
Belarus,2020-05-27,38956,214,15923,22819,897,6,837
Belgium,2020-05-27,57592,9364,15465,32763,137,30,145
Belize,2020-05-27,18,2,16,0,0,0,0
Benin,2020-05-27,210,3,134,73,2,0,16
Bhutan,2020-05-27,28,0,6,22,1,0,0
Bolivia,2020-05-27,7768,280,689,6799,632,6,12
Bosnia and Herzegovina,2020-05-27,2435,151,1744,540,19,2,23
Botswana,2020-05-27,35,1,20,14,0,0,0
Brazil,2020-05-27,411821,25598,166647,219576,20599,1086,8054
Brunei,2020-05-27,141,2,137,2,0,1,0
Bulgaria,2020-05-27,2460,133,912,1415,17,3,32
Burkina Faso,2020-05-27,845,53,672,120,13,1,0
Burma,2020-05-27,206,6,126,74,0,0,2
Burundi,2020-05-27,42,1,20,21,0,0,0
Cabo Verde,2020-05-27,390,4,155,231,0,0,0
Cambodia,2020-05-27,124,0,122,2,0,0,0
Cameroon,2020-05-27,5436,175,1996,3265,0,0,0
Canada,2020-05-27,88975,6875,0,82100,899,123,0
Central African Republic,2020-05-27,702,1,23,678,31,0,1
Chad,2020-05-27,715,64,359,292,15,2,56
Chile,2020-05-27,97183,841,33540,62802,4328,35,2625
China,2020-05-27,84106,4638,77791,1677,3,0,9
Colombia,2020-05-27,24104,803,6111,17190,1101,27,600
Comoros,2020-05-27,87,2,24,61,0,1,3
Congo (Brazzaville),2020-05-27,571,19,161,391,84,3,14
Congo (Kinshasa),2020-05-27,2546,68,365,2113,143,0,25
Costa Rica,2020-05-27,984,10,639,335,28,0,5
Cote d'Ivoire,2020-05-27,2556,31,1302,1223,79,1,16
Croatia,2020-05-27,2244,101,2047,96,0,0,1
Cuba,2020-05-27,1974,82,1724,168,11,0,15
Cyprus,2020-05-27,939,17,594,328,0,0,0
Czechia,2020-05-27,9086,317,6370,2399,36,0,100
Denmark,2020-05-27,11667,565,10293,809,52,2,62
Djibouti,2020-05-27,2697,18,1185,1494,229,4,106
Dominica,2020-05-27,16,0,16,0,0,0,0
Dominican Republic,2020-05-27,15723,474,8790,6459,459,6,256
Ecuador,2020-05-27,38103,3275,18425,16403,748,72,422
Egypt,2020-05-27,19666,816,5205,13645,910,19,178
El Salvador,2020-05-27,2109,39,891,1179,67,3,104
Equatorial Guinea,2020-05-27,1043,12,165,866,0,0,0
Eritrea,2020-05-27,39,0,39,0,0,0,0
Estonia,2020-05-27,1840,66,1561,213,6,1,9
Eswatini,2020-05-27,272,2,168,102,11,0,4
Ethiopia,2020-05-27,731,6,181,544,30,0,14
Fiji,2020-05-27,18,0,15,3,0,0,0
Finland,2020-05-27,6692,313,5100,1279,64,1,0
France,2020-05-27,183038,28599,66702,87737,191,66,705
Gabon,2020-05-27,2319,14,631,1674,81,0,38
Gambia,2020-05-27,25,1,19,5,0,0,1
Georgia,2020-05-27,735,12,557,166,3,0,20
Germany,2020-05-27,181524,8428,162820,10276,324,56,853
Ghana,2020-05-27,7303,34,2412,4857,186,0,95
Greece,2020-05-27,2903,173,1374,1356,11,0,0
Greenland,2020-05-27,13,0,11,2,1,0,0
Grenada,2020-05-27,23,0,18,5,0,0,0
Guatemala,2020-05-27,4145,68,493,3584,191,5,204
Guinea,2020-05-27,3275,20,1673,1582,0,0,0
Guinea-Bissau,2020-05-27,1195,7,42,1146,17,0,0
Guyana,2020-05-27,139,11,67,61,0,0,5
Haiti,2020-05-27,1320,34,22,1264,146,1,0
Holy See,2020-05-27,12,0,2,10,0,0,0
Honduras,2020-05-27,4640,194,506,3940,239,6,13
Hungary,2020-05-27,3793,505,1856,1432,22,6,20
Iceland,2020-05-27,1805,10,1792,3,1,0,0
India,2020-05-27,158086,4534,67749,85803,7293,190,3472
Indonesia,2020-05-27,23851,1473,6057,16321,686,55,180
Iran,2020-05-27,141591,7564,111176,22851,2080,56,1739
Iraq,2020-05-27,5135,175,2904,2056,287,6,52
Ireland,2020-05-27,24803,1631,22089,1083,68,16,1029
Israel,2020-05-27,16793,281,14570,1942,36,0,113
