Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered,Active,WHO Region
Montserrat,United Kingdom,16.742498,-62.187366,2020-02-04,0,0,0,0,Europe
Northwest Territories,Canada,64.8255,-124.8457,2020-02-04,0,0,0,0,Americas
Yukon,Canada,64.2823,-135.0,2020-02-04,0,0,0,0,Americas
Anguilla,United Kingdom,18.2206,-63.0686,2020-02-04,0,0,0,0,Europe
British Virgin Islands,United Kingdom,18.4207,-64.64,2020-02-04,0,0,0,0,Europe
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-02-04,0,0,0,0,Europe
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2020-02-04,0,0,0,0,Europe
Saint Pierre and Miquelon,France,46.8852,-56.3159,2020-02-04,0,0,0,0,Europe
Australian Capital Territory,Australia,-35.4735,149.0124,2020-02-05,0,0,0,0,Western Pacific
New South Wales,Australia,-33.8688,151.2093,2020-02-05,4,0,2,2,Western Pacific
Northern Territory,Australia,-12.4634,130.8456,2020-02-05,0,0,0,0,Western Pacific
Queensland,Australia,-27.4698,153.0251,2020-02-05,3,0,0,3,Western Pacific
South Australia,Australia,-34.9285,138.6007,2020-02-05,2,0,0,2,Western Pacific
Tasmania,Australia,-42.8821,147.3272,2020-02-05,0,0,0,0,Western Pacific
Victoria,Australia,-37.8136,144.9631,2020-02-05,4,0,0,4,Western Pacific
Western Australia,Australia,-31.9505,115.8605,2020-02-05,0,0,0,0,Western Pacific
Alberta,Canada,53.9333,-116.5765,2020-02-05,0,0,0,0,Americas
British Columbia,Canada,53.7267,-127.6476,2020-02-05,2,0,0,2,Americas
Manitoba,Canada,53.7609,-98.8139,2020-02-05,0,0,0,0,Americas
New Brunswick,Canada,46.5653,-66.4619,2020-02-05,0,0,0,0,Americas
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-02-05,0,0,0,0,Americas
Nova Scotia,Canada,44.682,-63.7443,2020-02-05,0,0,0,0,Americas
Ontario,Canada,51.2538,-85.3232,2020-02-05,3,0,0,3,Americas
Prince Edward Island,Canada,46.5107,-63.4168,2020-02-05,0,0,0,0,Americas
Quebec,Canada,52.9399,-73.5491,2020-02-05,0,0,0,0,Americas
Saskatchewan,Canada,52.9399,-106.4509,2020-02-05,0,0,0,0,Americas
Anhui,China,31.8257,117.2264,2020-02-05,530,0,23,507,Western Pacific
Beijing,China,40.1824,116.4142,2020-02-05,253,1,24,228,Western Pacific
Chongqing,China,30.0572,107.874,2020-02-05,389,2,15,372,Western Pacific
Fujian,China,26.0789,117.9874,2020-02-05,205,0,11,194,Western Pacific
Gansu,China,35.7518,104.2861,2020-02-05,62,0,6,56,Western Pacific
Guangdong,China,23.3417,113.4244,2020-02-05,895,0,49,846,Western Pacific
Guangxi,China,23.8298,108.7881,2020-02-05,150,0,13,137,Western Pacific
Guizhou,China,26.8154,106.8748,2020-02-05,64,1,9,54,Western Pacific
Hainan,China,19.1959,109.7453,2020-02-05,99,1,5,93,Western Pacific
Hebei,China,39.549,116.1306,2020-02-05,135,1,0,134,Western Pacific
Heilongjiang,China,47.862,127.7615,2020-02-05,190,2,7,181,Western Pacific
Henan,China,37.8957,114.9042,2020-02-05,764,2,0,762,Western Pacific
Hong Kong,China,22.3,114.2,2020-02-05,21,1,0,20,Western Pacific
Hubei,China,30.9756,112.2707,2020-02-05,19665,549,633,18483,Western Pacific
Hunan,China,27.6104,111.7088,2020-02-05,661,0,54,607,Western Pacific
Inner Mongolia,China,44.0935,113.9448,2020-02-05,42,0,3,39,Western Pacific
Jiangsu,China,32.9711,119.455,2020-02-05,341,0,23,318,Western Pacific
Jiangxi,China,27.614,115.7221,2020-02-05,548,0,27,521,Western Pacific
Jilin,China,43.6661,126.1923,2020-02-05,54,0,2,52,Western Pacific
Liaoning,China,41.2956,122.6085,2020-02-05,89,0,4,85,Western Pacific
Macau,China,22.1667,113.55,2020-02-05,10,0,0,10,Western Pacific
Ningxia,China,37.2692,106.1655,2020-02-05,34,0,1,33,Western Pacific
Qinghai,China,35.7452,95.9956,2020-02-05,17,0,3,14,Western Pacific
Shaanxi,China,35.1917,108.8701,2020-02-05,165,0,6,159,Western Pacific
Shandong,China,36.3427,118.1498,2020-02-05,307,0,15,292,Western Pacific
Shanghai,China,31.202,121.4491,2020-02-05,243,1,15,227,Western Pacific
Shanxi,China,37.5777,112.2922,2020-02-05,81,0,5,76,Western Pacific
Sichuan,China,30.6171,102.7103,2020-02-05,301,1,24,276,Western Pacific
Tianjin,China,39.3054,117.323,2020-02-05,69,1,2,66,Western Pacific
Tibet,China,31.6927,88.0924,2020-02-05,1,0,0,1,Western Pacific
Xinjiang,China,41.1129,85.2401,2020-02-05,32,0,0,32,Western Pacific
Yunnan,China,24.974,101.487,2020-02-05,128,0,5,123,Western Pacific
Zhejiang,China,29.1832,120.0934,2020-02-05,895,0,78,817,Western Pacific
Faroe Islands,Denmark,61.8926,-6.9118,2020-02-05,0,0,0,0,Europe
Greenland,Greenland,71.7069,-42.6043,2020-02-05,0,0,0,0,Europe
French Guiana,France,3.9339,-53.1258,2020-02-05,0,0,0,0,Europe
French Polynesia,France,-17.6797,149.4068,2020-02-05,0,0,0,0,Europe
Guadeloupe,France,16.265,-61.551,2020-02-05,0,0,0,0,Europe
Mayotte,France,-12.8275,45.166244,2020-02-05,0,0,0,0,Europe
New Caledonia,France,-20.904305,165.618042,2020-02-05,0,0,0,0,Europe
Reunion,France,-21.1151,55.5364,2020-02-05,0,0,0,0,Europe
Saint Barthelemy,France,17.9,-62.8333,2020-02-05,0,0,0,0,Europe
St Martin,France,18.0708,-63.0501,2020-02-05,0,0,0,0,Europe
Martinique,France,14.6415,-61.0242,2020-02-05,0,0,0,0,Europe
Aruba,Netherlands,12.5211,-69.9683,2020-02-05,0,0,0,0,Europe
Curacao,Netherlands,12.1696,-68.99,2020-02-05,0,0,0,0,Europe
Sint Maarten,Netherlands,18.0425,-63.0548,2020-02-05,0,0,0,0,Europe
Bermuda,United Kingdom,32.3078,-64.7505,2020-02-05,0,0,0,0,Europe
Cayman Islands,United Kingdom,19.3133,-81.2546,2020-02-05,0,0,0,0,Europe
Channel Islands,United Kingdom,49.3723,-2.3644,2020-02-05,0,0,0,0,Europe
Gibraltar,United Kingdom,36.1408,-5.3536,2020-02-05,0,0,0,0,Europe
Isle of Man,United Kingdom,54.2361,-4.5481,2020-02-05,0,0,0,0,Europe
Montserrat,United Kingdom,16.742498,-62.187366,2020-02-05,0,0,0,0,Europe
Northwest Territories,Canada,64.8255,-124.8457,2020-02-05,0,0,0,0,Americas
Yukon,Canada,64.2823,-135.0,2020-02-05,0,0,0,0,Americas
Anguilla,United Kingdom,18.2206,-63.0686,2020-02-05,0,0,0,0,Europe
British Virgin Islands,United Kingdom,18.4207,-64.64,2020-02-05,0,0,0,0,Europe
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-02-05,0,0,0,0,Europe
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2020-02-05,0,0,0,0,Europe
Saint Pierre and Miquelon,France,46.8852,-56.3159,2020-02-05,0,0,0,0,Europe
Australian Capital Territory,Australia,-35.4735,149.0124,2020-02-06,0,0,0,0,Western Pacific
New South Wales,Australia,-33.8688,151.2093,2020-02-06,4,0,2,2,Western Pacific
Northern Territory,Australia,-12.4634,130.8456,2020-02-06,0,0,0,0,Western Pacific
Queensland,Australia,-27.4698,153.0251,2020-02-06,4,0,0,4,Western Pacific
South Australia,Australia,-34.9285,138.6007,2020-02-06,2,0,0,2,Western Pacific
Tasmania,Australia,-42.8821,147.3272,2020-02-06,0,0,0,0,Western Pacific
Victoria,Australia,-37.8136,144.9631,2020-02-06,4,0,0,4,Western Pacific
Western Australia,Australia,-31.9505,115.8605,2020-02-06,0,0,0,0,Western Pacific
Alberta,Canada,53.9333,-116.5765,2020-02-06,0,0,0,0,Americas
British Columbia,Canada,53.7267,-127.6476,2020-02-06,2,0,0,2,Americas
Manitoba,Canada,53.7609,-98.8139,2020-02-06,0,0,0,0,Americas
New Brunswick,Canada,46.5653,-66.4619,2020-02-06,0,0,0,0,Americas
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-02-06,0,0,0,0,Americas
Nova Scotia,Canada,44.682,-63.7443,2020-02-06,0,0,0,0,Americas
Ontario,Canada,51.2538,-85.3232,2020-02-06,3,0,0,3,Americas
Prince Edward Island,Canada,46.5107,-63.4168,2020-02-06,0,0,0,0,Americas
Quebec,Canada,52.9399,-73.5491,2020-02-06,0,0,0,0,Americas
Saskatchewan,Canada,52.9399,-106.4509,2020-02-06,0,0,0,0,Americas
Anhui,China,31.8257,117.2264,2020-02-06,591,0,34,557,Western Pacific
Beijing,China,40.1824,116.4142,2020-02-06,274,1,31,242,Western Pacific
Chongqing,China,30.0572,107.874,2020-02-06,411,2,24,385,Western Pacific
Fujian,China,26.0789,117.9874,2020-02-06,215,0,14,201,Western Pacific
Gansu,China,35.7518,104.2861,2020-02-06,62,0,6,56,Western Pacific
Guangdong,China,23.3417,113.4244,2020-02-06,970,0,69,901,Western Pacific
Guangxi,China,23.8298,108.7881,2020-02-06,168,0,14,154,Western Pacific
Guizhou,China,26.8154,106.8748,2020-02-06,71,1,6,64,Western Pacific
Hainan,China,19.1959,109.7453,2020-02-06,106,1,8,97,Western Pacific
Hebei,China,39.549,116.1306,2020-02-06,157,1,0,156,Western Pacific
Heilongjiang,China,47.862,127.7615,2020-02-06,227,3,8,216,Western Pacific
Henan,China,37.8957,114.9042,2020-02-06,851,2,0,849,Western Pacific
Hong Kong,China,22.3,114.2,2020-02-06,24,1,0,23,Western Pacific
Hubei,China,30.9756,112.2707,2020-02-06,22112,618,817,20677,Western Pacific
Hunan,China,27.6104,111.7088,2020-02-06,711,0,81,630,Western Pacific
Inner Mongolia,China,44.0935,113.9448,2020-02-06,46,0,4,42,Western Pacific
Jiangsu,China,32.9711,119.455,2020-02-06,373,0,34,339,Western Pacific
Jiangxi,China,27.614,115.7221,2020-02-06,600,0,37,563,Western Pacific
Jilin,China,43.6661,126.1923,2020-02-06,59,0,4,55,Western Pacific
Liaoning,China,41.2956,122.6085,2020-02-06,94,0,5,89,Western Pacific
Macau,China,22.1667,113.55,2020-02-06,10,0,1,9,Western Pacific
Ningxia,China,37.2692,106.1655,2020-02-06,40,0,1,39,Western Pacific
Qinghai,China,35.7452,95.9956,2020-02-06,18,0,3,15,Western Pacific
Shaanxi,China,35.1917,108.8701,2020-02-06,173,0,9,164,Western Pacific
Shandong,China,36.3427,118.1498,2020-02-06,347,0,27,320,Western Pacific
Shanghai,China,31.202,121.4491,2020-02-06,257,1,25,231,Western Pacific
Shanxi,China,37.5777,112.2922,2020-02-06,96,0,12,84,Western Pacific
Sichuan,China,30.6171,102.7103,2020-02-06,321,1,31,289,Western Pacific
Tianjin,China,39.3054,117.323,2020-02-06,79,1,2,76,Western Pacific
Tibet,China,31.6927,88.0924,2020-02-06,1,0,0,1,Western Pacific
Xinjiang,China,41.1129,85.2401,2020-02-06,36,0,0,36,Western Pacific
Yunnan,China,24.974,101.487,2020-02-06,133,0,7,126,Western Pacific
Zhejiang,China,29.1832,120.0934,2020-02-06,954,0,94,860,Western Pacific
Faroe Islands,Denmark,61.8926,-6.9118,2020-02-06,0,0,0,0,Europe
Greenland,Greenland,71.7069,-42.6043,2020-02-06,0,0,0,0,Europe
French Guiana,France,3.9339,-53.1258,2020-02-06,0,0,0,0,Europe
French Polynesia,France,-17.6797,149.4068,2020-02-06,0,0,0,0,Europe
Guadeloupe,France,16.265,-61.551,2020-02-06,0,0,0,0,Europe
Mayotte,France,-12.8275,45.166244,2020-02-06,0,0,0,0,Europe
New Caledonia,France,-20.904305,165.618042,2020-02-06,0,0,0,0,Europe
Reunion,France,-21.1151,55.5364,2020-02-06,0,0,0,0,Europe
Saint Barthelemy,France,17.9,-62.8333,2020-02-06,0,0,0,0,Europe
St Martin,France,18.0708,-63.0501,2020-02-06,0,0,0,0,Europe
Martinique,France,14.6415,-61.0242,2020-02-06,0,0,0,0,Europe
Aruba,Netherlands,12.5211,-69.9683,2020-02-06,0,0,0,0,Europe
Curacao,Netherlands,12.1696,-68.99,2020-02-06,0,0,0,0,Europe
Sint Maarten,Netherlands,18.0425,-63.0548,2020-02-06,0,0,0,0,Europe
Bermuda,United Kingdom,32.3078,-64.7505,2020-02-06,0,0,0,0,Europe
Cayman Islands,United Kingdom,19.3133,-81.2546,2020-02-06,0,0,0,0,Europe
Channel Islands,United Kingdom,49.3723,-2.3644,2020-02-06,0,0,0,0,Europe
Gibraltar,United Kingdom,36.1408,-5.3536,2020-02-06,0,0,0,0,Europe
Isle of Man,United Kingdom,54.2361,-4.5481,2020-02-06,0,0,0,0,Europe
Montserrat,United Kingdom,16.742498,-62.187366,2020-02-06,0,0,0,0,Europe
Northwest Territories,Canada,64.8255,-124.8457,2020-02-06,0,0,0,0,Americas
Yukon,Canada,64.2823,-135.0,2020-02-06,0,0,0,0,Americas
Anguilla,United Kingdom,18.2206,-63.0686,2020-02-06,0,0,0,0,Europe
British Virgin Islands,United Kingdom,18.4207,-64.64,2020-02-06,0,0,0,0,Europe
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-02-06,0,0,0,0,Europe
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2020-02-06,0,0,0,0,Europe
Saint Pierre and Miquelon,France,46.8852,-56.3159,2020-02-06,0,0,0,0,Europe
Australian Capital Territory,Australia,-35.4735,149.0124,2020-02-07,0,0,0,0,Western Pacific
New South Wales,Australia,-33.8688,151.2093,2020-02-07,4,0,2,2,Western Pacific
Northern Territory,Australia,-12.4634,130.8456,2020-02-07,0,0,0,0,Western Pacific
Queensland,Australia,-27.4698,153.0251,2020-02-07,5,0,0,5,Western Pacific
South Australia,Australia,-34.9285,138.6007,2020-02-07,2,0,0,2,Western Pacific
Tasmania,Australia,-42.8821,147.3272,2020-02-07,0,0,0,0,Western Pacific
Victoria,Australia,-37.8136,144.9631,2020-02-07,4,0,0,4,Western Pacific
Western Australia,Australia,-31.9505,115.8605,2020-02-07,0,0,0,0,Western Pacific
Alberta,Canada,53.9333,-116.5765,2020-02-07,0,0,0,0,Americas
British Columbia,Canada,53.7267,-127.6476,2020-02-07,4,0,0,4,Americas
Manitoba,Canada,53.7609,-98.8139,2020-02-07,0,0,0,0,Americas
New Brunswick,Canada,46.5653,-66.4619,2020-02-07,0,0,0,0,Americas
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-02-07,0,0,0,0,Americas
Nova Scotia,Canada,44.682,-63.7443,2020-02-07,0,0,0,0,Americas
Ontario,Canada,51.2538,-85.3232,2020-02-07,3,0,0,3,Americas
Prince Edward Island,Canada,46.5107,-63.4168,2020-02-07,0,0,0,0,Americas
Quebec,Canada,52.9399,-73.5491,2020-02-07,0,0,0,0,Americas
Saskatchewan,Canada,52.9399,-106.4509,2020-02-07,0,0,0,0,Americas
Anhui,China,31.8257,117.2264,2020-02-07,665,0,47,618,Western Pacific
Beijing,China,40.1824,116.4142,2020-02-07,297,1,33,263,Western Pacific
Chongqing,China,30.0572,107.874,2020-02-07,426,2,31,393,Western Pacific
Fujian,China,26.0789,117.9874,2020-02-07,224,0,20,204,Western Pacific
Gansu,China,35.7518,104.2861,2020-02-07,67,0,9,58,Western Pacific
Guangdong,China,23.3417,113.4244,2020-02-07,1034,1,88,945,Western Pacific
Guangxi,China,23.8298,108.7881,2020-02-07,172,0,17,155,Western Pacific
Guizhou,China,26.8154,106.8748,2020-02-07,81,1,6,74,Western Pacific
Hainan,China,19.1959,109.7453,2020-02-07,117,2,10,105,Western Pacific
Hebei,China,39.549,116.1306,2020-02-07,172,1,0,171,Western Pacific
Heilongjiang,China,47.862,127.7615,2020-02-07,277,3,12,262,Western Pacific
Henan,China,37.8957,114.9042,2020-02-07,914,3,0,911,Western Pacific
Hong Kong,China,22.3,114.2,2020-02-07,25,1,0,24,Western Pacific
Hubei,China,30.9756,112.2707,2020-02-07,24953,699,1115,23139,Western Pacific
Hunan,China,27.6104,111.7088,2020-02-07,772,0,112,660,Western Pacific
Inner Mongolia,China,44.0935,113.9448,2020-02-07,50,0,5,45,Western Pacific
Jiangsu,China,32.9711,119.455,2020-02-07,408,0,43,365,Western Pacific
Jiangxi,China,27.614,115.7221,2020-02-07,661,0,45,616,Western Pacific
Jilin,China,43.6661,126.1923,2020-02-07,65,1,4,60,Western Pacific
Liaoning,China,41.2956,122.6085,2020-02-07,99,0,7,92,Western Pacific
Macau,China,22.1667,113.55,2020-02-07,10,0,1,9,Western Pacific
Ningxia,China,37.2692,106.1655,2020-02-07,43,0,5,38,Western Pacific
Qinghai,China,35.7452,95.9956,2020-02-07,18,0,3,15,Western Pacific
Shaanxi,China,35.1917,108.8701,2020-02-07,184,0,17,167,Western Pacific
Shandong,China,36.3427,118.1498,2020-02-07,386,0,37,349,Western Pacific
Shanghai,China,31.202,121.4491,2020-02-07,277,1,30,246,Western Pacific
Shanxi,China,37.5777,112.2922,2020-02-07,104,0,15,89,Western Pacific
Sichuan,China,30.6171,102.7103,2020-02-07,344,1,42,301,Western Pacific
Tianjin,China,39.3054,117.323,2020-02-07,81,1,2,78,Western Pacific
Tibet,China,31.6927,88.0924,2020-02-07,1,0,0,1,Western Pacific
Xinjiang,China,41.1129,85.2401,2020-02-07,39,0,0,39,Western Pacific
Yunnan,China,24.974,101.487,2020-02-07,138,0,12,126,Western Pacific
Zhejiang,China,29.1832,120.0934,2020-02-07,1006,0,123,883,Western Pacific
Faroe Islands,Denmark,61.8926,-6.9118,2020-02-07,0,0,0,0,Europe
Greenland,Greenland,71.7069,-42.6043,2020-02-07,0,0,0,0,Europe
French Guiana,France,3.9339,-53.1258,2020-02-07,0,0,0,0,Europe
French Polynesia,France,-17.6797,149.4068,2020-02-07,0,0,0,0,Europe
Guadeloupe,France,16.265,-61.551,2020-02-07,0,0,0,0,Europe
Mayotte,France,-12.8275,45.166244,2020-02-07,0,0,0,0,Europe
New Caledonia,France,-20.904305,165.618042,2020-02-07,0,0,0,0,Europe
Reunion,France,-21.1151,55.5364,2020-02-07,0,0,0,0,Europe
Saint Barthelemy,France,17.9,-62.8333,2020-02-07,0,0,0,0,Europe
St Martin,France,18.0708,-63.0501,2020-02-07,0,0,0,0,Europe
Martinique,France,14.6415,-61.0242,2020-02-07,0,0,0,0,Europe
Aruba,Netherlands,12.5211,-69.9683,2020-02-07,0,0,0,0,Europe
Curacao,Netherlands,12.1696,-68.99,2020-02-07,0,0,0,0,Europe
Sint Maarten,Netherlands,18.0425,-63.0548,2020-02-07,0,0,0,0,Europe
Bermuda,United Kingdom,32.3078,-64.7505,2020-02-07,0,0,0,0,Europe
Cayman Islands,United Kingdom,19.3133,-81.2546,2020-02-07,0,0,0,0,Europe
Channel Islands,United Kingdom,49.3723,-2.3644,2020-02-07,0,0,0,0,Europe
Gibraltar,United Kingdom,36.1408,-5.3536,2020-02-07,0,0,0,0,Europe
Isle of Man,United Kingdom,54.2361,-4.5481,2020-02-07,0,0,0,0,Europe
Montserrat,United Kingdom,16.742498,-62.187366,2020-02-07,0,0,0,0,Europe
Northwest Territories,Canada,64.8255,-124.8457,2020-02-07,0,0,0,0,Americas
Yukon,Canada,64.2823,-135.0,2020-02-07,0,0,0,0,Americas
Anguilla,United Kingdom,18.2206,-63.0686,2020-02-07,0,0,0,0,Europe
British Virgin Islands,United Kingdom,18.4207,-64.64,2020-02-07,0,0,0,0,Europe
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-02-07,0,0,0,0,Europe
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2020-02-07,0,0,0,0,Europe
Saint Pierre and Miquelon,France,46.8852,-56.3159,2020-02-07,0,0,0,0,Europe
Australian Capital Territory,Australia,-35.4735,149.0124,2020-02-08,0,0,0,0,Western Pacific
New South Wales,Australia,-33.8688,151.2093,2020-02-08,4,0,2,2,Western Pacific
Northern Territory,Australia,-12.4634,130.8456,2020-02-08,0,0,0,0,Western Pacific
Queensland,Australia,-27.4698,153.0251,2020-02-08,5,0,0,5,Western Pacific
South Australia,Australia,-34.9285,138.6007,2020-02-08,2,0,0,2,Western Pacific
Tasmania,Australia,-42.8821,147.3272,2020-02-08,0,0,0,0,Western Pacific
Victoria,Australia,-37.8136,144.9631,2020-02-08,4,0,0,4,Western Pacific
Western Australia,Australia,-31.9505,115.8605,2020-02-08,0,0,0,0,Western Pacific
Alberta,Canada,53.9333,-116.5765,2020-02-08,0,0,0,0,Americas
British Columbia,Canada,53.7267,-127.6476,2020-02-08,4,0,0,4,Americas
Manitoba,Canada,53.7609,-98.8139,2020-02-08,0,0,0,0,Americas
New Brunswick,Canada,46.5653,-66.4619,2020-02-08,0,0,0,0,Americas
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-02-08,0,0,0,0,Americas
Nova Scotia,Canada,44.682,-63.7443,2020-02-08,0,0,0,0,Americas
Ontario,Canada,51.2538,-85.3232,2020-02-08,3,0,0,3,Americas
Prince Edward Island,Canada,46.5107,-63.4168,2020-02-08,0,0,0,0,Americas
Quebec,Canada,52.9399,-73.5491,2020-02-08,0,0,0,0,Americas
Saskatchewan,Canada,52.9399,-106.4509,2020-02-08,0,0,0,0,Americas
Anhui,China,31.8257,117.2264,2020-02-08,733,0,59,674,Western Pacific
Beijing,China,40.1824,116.4142,2020-02-08,315,2,34,279,Western Pacific
Chongqing,China,30.0572,107.874,2020-02-08,428,2,39,387,Western Pacific
Fujian,China,26.0789,117.9874,2020-02-08,239,0,24,215,Western Pacific
Gansu,China,35.7518,104.2861,2020-02-08,79,1,12,66,Western Pacific
Guangdong,China,23.3417,113.4244,2020-02-08,1095,1,112,982,Western Pacific
Guangxi,China,23.8298,108.7881,2020-02-08,183,0,17,166,Western Pacific
Guizhou,China,26.8154,106.8748,2020-02-08,89,1,7,81,Western Pacific
Hainan,China,19.1959,109.7453,2020-02-08,124,2,14,108,Western Pacific
Hebei,China,39.549,116.1306,2020-02-08,195,1,0,194,Western Pacific
Heilongjiang,China,47.862,127.7615,2020-02-08,295,5,13,277,Western Pacific
Henan,China,37.8957,114.9042,2020-02-08,981,4,0,977,Western Pacific
Hong Kong,China,22.3,114.2,2020-02-08,26,1,0,25,Western Pacific
Hubei,China,30.9756,112.2707,2020-02-08,27100,780,1439,24881,Western Pacific
Hunan,China,27.6104,111.7088,2020-02-08,803,1,156,646,Western Pacific
Inner Mongolia,China,44.0935,113.9448,2020-02-08,52,0,5,47,Western Pacific
Jiangsu,China,32.9711,119.455,2020-02-08,439,0,51,388,Western Pacific
Jiangxi,China,27.614,115.7221,2020-02-08,698,0,55,643,Western Pacific
Jilin,China,43.6661,126.1923,2020-02-08,69,1,4,64,Western Pacific
Liaoning,China,41.2956,122.6085,2020-02-08,105,0,8,97,Western Pacific
Macau,China,22.1667,113.55,2020-02-08,10,0,1,9,Western Pacific
Ningxia,China,37.2692,106.1655,2020-02-08,45,0,15,30,Western Pacific
Qinghai,China,35.7452,95.9956,2020-02-08,18,0,3,15,Western Pacific
Shaanxi,China,35.1917,108.8701,2020-02-08,195,0,20,175,Western Pacific
Shandong,China,36.3427,118.1498,2020-02-08,416,0,44,372,Western Pacific
Shanghai,China,31.202,121.4491,2020-02-08,286,1,41,244,Western Pacific
Shanxi,China,37.5777,112.2922,2020-02-08,115,0,21,94,Western Pacific
Sichuan,China,30.6171,102.7103,2020-02-08,364,1,60,303,Western Pacific
Tianjin,China,39.3054,117.323,2020-02-08,88,1,4,83,Western Pacific
Tibet,China,31.6927,88.0924,2020-02-08,1,0,0,1,Western Pacific
Xinjiang,China,41.1129,85.2401,2020-02-08,42,0,0,42,Western Pacific
Yunnan,China,24.974,101.487,2020-02-08,138,0,17,121,Western Pacific
Zhejiang,China,29.1832,120.0934,2020-02-08,1048,0,175,873,Western Pacific
Faroe Islands,Denmark,61.8926,-6.9118,2020-02-08,0,0,0,0,Europe
Greenland,Greenland,71.7069,-42.6043,2020-02-08,0,0,0,0,Europe
French Guiana,France,3.9339,-53.1258,2020-02-08,0,0,0,0,Europe
French Polynesia,France,-17.6797,149.4068,2020-02-08,0,0,0,0,Europe
Guadeloupe,France,16.265,-61.551,2020-02-08,0,0,0,0,Europe
Mayotte,France,-12.8275,45.166244,2020-02-08,0,0,0,0,Europe
New Caledonia,France,-20.904305,165.618042,2020-02-08,0,0,0,0,Europe
Reunion,France,-21.1151,55.5364,2020-02-08,0,0,0,0,Europe
Saint Barthelemy,France,17.9,-62.8333,2020-02-08,0,0,0,0,Europe
St Martin,France,18.0708,-63.0501,2020-02-08,0,0,0,0,Europe
Martinique,France,14.6415,-61.0242,2020-02-08,0,0,0,0,Europe
Aruba,Netherlands,12.5211,-69.9683,2020-02-08,0,0,0,0,Europe
Curacao,Netherlands,12.1696,-68.99,2020-02-08,0,0,0,0,Europe
Sint Maarten,Netherlands,18.0425,-63.0548,2020-02-08,0,0,0,0,Europe
Bermuda,United Kingdom,32.3078,-64.7505,2020-02-08,0,0,0,0,Europe
Cayman Islands,United Kingdom,19.3133,-81.2546,2020-02-08,0,0,0,0,Europe
Channel Islands,United Kingdom,49.3723,-2.3644,2020-02-08,0,0,0,0,Europe
Gibraltar,United Kingdom,36.1408,-5.3536,2020-02-08,0,0,0,0,Europe
